InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalPrice
501896,SKU_1511,Wall Clock,10,2020-01-13 11:00:00,18.87,92574.0,United Kingdom,Accessories,188.70000000000002
184896,SKU_1595,Office Chair,2,2020-01-13 12:00:00,18.11,87362.0,Australia,Apparel,36.22
577095,SKU_1138,White Mug,43,2020-01-13 13:00:00,20.93,78561.0,Sweden,Accessories,899.99
171295,SKU_1989,Desk Lamp,29,2020-01-13 14:00:00,78.99,95846.0,France,Furniture,2290.71
843974,SKU_1986,Office Chair,1,2020-01-13 15:00:00,36.68,19976.0,Sweden,Furniture,36.68
987121,SKU_1230,USB Cable,17,2020-01-13 16:00:00,38.12,14626.0,Portugal,Accessories,648.04
373255,SKU_1909,Headphones,22,2020-01-13 17:00:00,36.17,66940.0,Portugal,Electronics,795.74
399648,SKU_1937,USB Cable,26,2020-01-13 18:00:00,13.63,13846.0,Portugal,Accessories,354.38
757162,SKU_1974,Wireless Mouse,10,2020-01-13 19:00:00,85.27,34037.0,Portugal,Apparel,852.6999999999999
108155,SKU_1011,Headphones,8,2020-01-13 20:00:00,57.33,27902.0,Sweden,Accessories,458.64
566872,SKU_1979,Office Chair,20,2020-01-13 21:00:00,99.49,66028.0,Spain,Electronics,1989.8
925816,SKU_1272,Notebook,22,2020-01-13 22:00:00,52.22,67413.0,Sweden,Apparel,1148.84
474705,SKU_1487,Backpack,48,2020-01-13 23:00:00,69.23,83358.0,Italy,Stationery,3323.04
671542,SKU_1089,White Mug,24,2020-01-14 00:00:00,81.18,22155.0,Belgium,Stationery,1948.3200000000002
908350,SKU_1973,Wall Clock,22,2020-01-14 01:00:00,81.86,21037.0,Italy,Accessories,1800.92
654594,SKU_1537,Office Chair,49,2020-01-14 03:00:00,38.66,45422.0,Australia,Stationery,1894.34
247718,SKU_1942,White Mug,28,2020-01-14 04:00:00,15.63,31772.0,France,Furniture,437.64000000000004
408987,SKU_1664,Desk Lamp,2,2020-01-14 05:00:00,77.17,48088.0,Italy,Apparel,154.34
745263,SKU_1984,Backpack,42,2020-01-14 06:00:00,62.97,23492.0,Portugal,Electronics,2644.74
458745,SKU_1571,Wall Clock,37,2020-01-14 07:00:00,17.88,98641.0,United States,Accessories,661.56
207512,SKU_1059,USB Cable,4,2020-01-14 08:00:00,50.17,41490.0,Germany,Apparel,200.68
247443,SKU_1794,Wireless Mouse,37,2020-01-14 09:00:00,57.41,83955.0,Italy,Accessories,2124.17
473616,SKU_1587,Notebook,26,2020-01-14 11:00:00,9.52,79693.0,Spain,Furniture,247.51999999999998
757409,SKU_1787,Backpack,15,2020-01-14 12:00:00,17.02,48867.0,Netherlands,Accessories,255.29999999999998
786976,SKU_1446,White Mug,35,2020-01-14 13:00:00,53.85,40737.0,United Kingdom,Electronics,1884.75
465871,SKU_1719,T-shirt,47,2020-01-14 14:00:00,5.53,87950.0,Norway,Accessories,259.91
475037,SKU_1920,Backpack,15,2020-01-14 15:00:00,38.97,70628.0,Australia,Accessories,584.55
907364,SKU_1666,Wireless Mouse,22,2020-01-14 16:00:00,2.56,52162.0,Portugal,Electronics,56.32
217796,SKU_1691,USB Cable,1,2020-01-14 17:00:00,26.49,58638.0,United Kingdom,Furniture,26.49
292506,SKU_1009,White Mug,10,2020-01-14 19:00:00,29.31,98299.0,Australia,Accessories,293.09999999999997
480002,SKU_1797,USB Cable,1,2020-01-14 22:00:00,89.37,33323.0,Norway,Stationery,89.37
798002,SKU_1256,T-shirt,12,2020-01-14 23:00:00,28.41,81681.0,United States,Electronics,340.92
639439,SKU_1309,Office Chair,41,2020-01-15 00:00:00,13.71,26855.0,Netherlands,Furniture,562.11
690978,SKU_1515,T-shirt,24,2020-01-15 01:00:00,6.94,69249.0,Spain,Furniture,166.56
628787,SKU_1214,Office Chair,26,2020-01-15 02:00:00,99.22,73669.0,United States,Electronics,2579.72
630583,SKU_1902,Wireless Mouse,43,2020-01-15 03:00:00,10.51,88420.0,Netherlands,Accessories,451.93
488215,SKU_1029,Desk Lamp,2,2020-01-15 04:00:00,36.79,26750.0,United States,Electronics,73.58
898615,SKU_1064,T-shirt,19,2020-01-15 06:00:00,23.45,65931.0,Italy,Electronics,445.55
768234,SKU_1796,Blue Pen,39,2020-01-15 08:00:00,54.62,67364.0,Spain,Furniture,2130.18
478480,SKU_1152,Backpack,1,2020-01-15 09:00:00,4.46,60315.0,Netherlands,Apparel,4.46
132711,SKU_1039,Notebook,31,2020-01-15 10:00:00,72.24,65709.0,Portugal,Stationery,2239.44
891971,SKU_1025,White Mug,4,2020-01-15 11:00:00,60.43,37566.0,Portugal,Electronics,241.72
601157,SKU_1272,USB Cable,3,2020-01-15 12:00:00,23.94,69513.0,Spain,Apparel,71.82000000000001
284423,SKU_1158,Wall Clock,36,2020-01-15 13:00:00,49.64,74102.0,Norway,Furniture,1787.04
616349,SKU_1700,Headphones,11,2020-01-15 14:00:00,1.66,71174.0,Germany,Furniture,18.259999999999998
757917,SKU_1580,Headphones,9,2020-01-15 16:00:00,77.72,46821.0,Spain,Stationery,699.48
924792,SKU_1000,T-shirt,42,2020-01-15 17:00:00,6.77,66163.0,Italy,Accessories,284.34
233272,SKU_1227,Wall Clock,20,2020-01-15 19:00:00,62.74,72075.0,Germany,Furniture,1254.8
867836,SKU_1326,T-shirt,9,2020-01-15 20:00:00,5.75,77866.0,Norway,Apparel,51.75
743409,SKU_1500,Blue Pen,36,2020-01-15 23:00:00,21.89,91317.0,Australia,Furniture,788.04
177505,SKU_1474,Wall Clock,42,2020-01-16 00:00:00,85.33,96672.0,Australia,Stationery,3583.86
102869,SKU_1354,Backpack,32,2020-01-16 01:00:00,65.78,37314.0,Belgium,Electronics,2104.96
881474,SKU_1123,Desk Lamp,4,2020-01-16 02:00:00,89.98,55419.0,United Kingdom,Accessories,359.92
554351,SKU_1986,Desk Lamp,30,2020-01-16 03:00:00,39.67,58164.0,United Kingdom,Accessories,1190.1000000000001
412252,SKU_1659,Headphones,11,2020-01-16 04:00:00,98.0,72205.0,Netherlands,Stationery,1078.0
736584,SKU_1977,T-shirt,42,2020-01-16 05:00:00,95.54,21909.0,United States,Electronics,4012.6800000000003
718467,SKU_1423,Notebook,19,2020-01-16 06:00:00,57.43,48484.0,France,Electronics,1091.17
190272,SKU_1251,Wireless Mouse,18,2020-01-16 07:00:00,73.03,41488.0,Australia,Stationery,1314.54
138467,SKU_1513,Wireless Mouse,45,2020-01-16 08:00:00,37.86,52544.0,Italy,Furniture,1703.7
909760,SKU_1733,Wall Clock,5,2020-01-16 09:00:00,6.75,20294.0,United States,Accessories,33.75
977844,SKU_1700,Wireless Mouse,43,2020-01-16 10:00:00,33.67,68841.0,Australia,Accessories,1447.8100000000002
580047,SKU_1506,Headphones,38,2020-01-16 11:00:00,26.46,28476.0,Portugal,Accessories,1005.48
759347,SKU_1485,T-shirt,19,2020-01-16 12:00:00,14.31,22500.0,Germany,Apparel,271.89
228391,SKU_1582,Notebook,2,2020-01-16 14:00:00,93.45,53078.0,Portugal,Accessories,186.9
539430,SKU_1870,Notebook,19,2020-01-16 15:00:00,88.51,35264.0,Germany,Apparel,1681.69
710704,SKU_1332,Blue Pen,37,2020-01-16 16:00:00,28.9,78193.0,Germany,Stationery,1069.3
930496,SKU_1231,White Mug,11,2020-01-16 18:00:00,91.13,67790.0,Portugal,Apparel,1002.43
356687,SKU_1541,Wireless Mouse,13,2020-01-16 19:00:00,10.29,96397.0,Netherlands,Apparel,133.76999999999998
825451,SKU_1029,Backpack,20,2020-01-16 20:00:00,25.01,41399.0,Portugal,Electronics,500.20000000000005
207450,SKU_1726,Wireless Mouse,42,2020-01-16 21:00:00,33.58,20893.0,Portugal,Electronics,1410.36
271890,SKU_1172,Blue Pen,42,2020-01-16 22:00:00,23.12,27279.0,Australia,Furniture,971.0400000000001
538741,SKU_1791,Headphones,2,2020-01-16 23:00:00,14.96,65524.0,Australia,Accessories,29.92
381974,SKU_1467,Notebook,9,2020-01-17 00:00:00,40.76,96502.0,Sweden,Apparel,366.84
216381,SKU_1951,USB Cable,7,2020-01-17 02:00:00,76.65,19655.0,Norway,Furniture,536.5500000000001
573125,SKU_1722,Backpack,4,2020-01-17 03:00:00,89.81,79290.0,Netherlands,Apparel,359.24
671621,SKU_1316,Wireless Mouse,48,2020-01-17 04:00:00,38.07,73119.0,Norway,Stationery,1827.3600000000001
829650,SKU_1124,Blue Pen,23,2020-01-17 06:00:00,48.11,21572.0,United States,Electronics,1106.53
962645,SKU_1079,Backpack,1,2020-01-17 07:00:00,70.03,58975.0,Norway,Accessories,70.03
499111,SKU_1695,Wireless Mouse,49,2020-01-17 08:00:00,73.46,71315.0,United Kingdom,Electronics,3599.5399999999995
392890,SKU_1522,Office Chair,32,2020-01-17 10:00:00,69.65,36996.0,Belgium,Furniture,2228.8
673665,SKU_1395,Backpack,19,2020-01-17 11:00:00,5.92,70348.0,Australia,Stationery,112.48
940477,SKU_1853,Blue Pen,31,2020-01-17 12:00:00,23.43,10600.0,France,Accessories,726.33
460032,SKU_1088,Wall Clock,4,2020-01-17 13:00:00,29.77,83954.0,Portugal,Furniture,119.08
469599,SKU_1002,Desk Lamp,7,2020-01-17 14:00:00,60.7,74799.0,United States,Stationery,424.90000000000003
850020,SKU_1600,White Mug,33,2020-01-17 16:00:00,48.31,98183.0,United Kingdom,Stationery,1594.23
979611,SKU_1520,Headphones,6,2020-01-17 17:00:00,60.25,79470.0,Netherlands,Apparel,361.5
271836,SKU_1987,Office Chair,34,2020-01-17 18:00:00,96.47,72229.0,Norway,Furniture,3279.98
829903,SKU_1557,USB Cable,15,2020-01-17 19:00:00,65.0,44602.0,United States,Furniture,975.0
145714,SKU_1605,Headphones,28,2020-01-17 20:00:00,71.78,66936.0,Sweden,Apparel,2009.8400000000001
727234,SKU_1070,Notebook,16,2020-01-17 21:00:00,35.23,56701.0,Portugal,Accessories,563.68
996048,SKU_1699,Wireless Mouse,21,2020-01-17 22:00:00,43.84,52260.0,Australia,Furniture,920.6400000000001
566960,SKU_1009,T-shirt,33,2020-01-18 00:00:00,34.78,51426.0,United States,Furniture,1147.74
811851,SKU_1514,White Mug,35,2020-01-18 01:00:00,8.58,61025.0,Belgium,Electronics,300.3
224123,SKU_1530,Blue Pen,25,2020-01-18 02:00:00,37.79,87892.0,United States,Electronics,944.75
405628,SKU_1129,White Mug,40,2020-01-18 03:00:00,73.8,12606.0,Spain,Apparel,2952.0
182989,SKU_1400,Wall Clock,26,2020-01-18 04:00:00,70.16,19601.0,Portugal,Electronics,1824.1599999999999
398356,SKU_1220,Blue Pen,19,2020-01-18 05:00:00,57.33,48865.0,Italy,Electronics,1089.27
929957,SKU_1641,T-shirt,20,2020-01-18 06:00:00,48.45,87631.0,Spain,Accessories,969.0
278274,SKU_1436,Wireless Mouse,30,2020-01-18 07:00:00,82.62,76959.0,United Kingdom,Furniture,2478.6000000000004
425352,SKU_1112,Backpack,47,2020-01-18 09:00:00,99.29,71707.0,Norway,Electronics,4666.63
920260,SKU_1649,Wall Clock,36,2020-01-18 10:00:00,2.78,40761.0,United Kingdom,Stationery,100.08
889852,SKU_1554,Wall Clock,41,2020-01-18 12:00:00,36.66,55598.0,United Kingdom,Accessories,1503.06
983184,SKU_1217,Headphones,45,2020-01-18 13:00:00,63.79,34714.0,United States,Electronics,2870.55
231373,SKU_1057,T-shirt,22,2020-01-18 14:00:00,63.28,41674.0,Sweden,Stationery,1392.16
538452,SKU_1112,Headphones,37,2020-01-18 15:00:00,86.73,96532.0,United States,Electronics,3209.01
215294,SKU_1699,White Mug,27,2020-01-18 16:00:00,54.06,31323.0,Norway,Electronics,1459.6200000000001
559451,SKU_1121,USB Cable,32,2020-01-18 17:00:00,25.41,90490.0,Australia,Electronics,813.12
165726,SKU_1459,USB Cable,22,2020-01-18 19:00:00,50.02,75119.0,United Kingdom,Stationery,1100.44
218015,SKU_1098,T-shirt,1,2020-01-19 00:00:00,70.12,93701.0,Portugal,Electronics,70.12
840674,SKU_1520,Backpack,32,2020-01-19 01:00:00,70.58,47414.0,Sweden,Stationery,2258.56
354079,SKU_1517,Backpack,46,2020-01-19 02:00:00,60.27,42667.0,Germany,Furniture,2772.42
650929,SKU_1107,Blue Pen,2,2020-01-19 03:00:00,71.03,34484.0,Germany,Stationery,142.06
788105,SKU_1973,Wall Clock,46,2020-01-19 05:00:00,46.85,85184.0,Spain,Stationery,2155.1
613758,SKU_1151,T-shirt,22,2020-01-19 06:00:00,55.49,95395.0,France,Apparel,1220.78
465890,SKU_1905,Notebook,16,2020-01-19 07:00:00,10.26,82809.0,Norway,Electronics,164.16
545101,SKU_1849,Office Chair,48,2020-01-19 08:00:00,93.11,11810.0,Norway,Stationery,4469.28
866577,SKU_1968,Office Chair,48,2020-01-19 10:00:00,87.15,60042.0,Portugal,Accessories,4183.200000000001
104014,SKU_1118,Desk Lamp,16,2020-01-19 12:00:00,46.69,10690.0,United States,Accessories,747.04
373237,SKU_1722,Wall Clock,35,2020-01-19 13:00:00,83.56,33890.0,United Kingdom,Electronics,2924.6
118070,SKU_1099,Wall Clock,33,2020-01-19 14:00:00,71.8,64645.0,Netherlands,Accessories,2369.4
156958,SKU_1805,Office Chair,39,2020-01-19 16:00:00,2.24,75974.0,Italy,Apparel,87.36000000000001
635017,SKU_1841,Wall Clock,16,2020-01-19 18:00:00,34.16,63142.0,Norway,Accessories,546.56
855073,SKU_1328,T-shirt,36,2020-01-19 19:00:00,5.06,87635.0,Australia,Apparel,182.16
276089,SKU_1528,Notebook,33,2020-01-19 20:00:00,28.54,26256.0,United Kingdom,Electronics,941.8199999999999
730152,SKU_1303,Office Chair,36,2020-01-19 23:00:00,41.73,48891.0,United States,Electronics,1502.28
493002,SKU_1176,T-shirt,36,2020-01-20 00:00:00,10.53,79142.0,United States,Electronics,379.08
833429,SKU_1938,Backpack,49,2020-01-20 01:00:00,91.7,97086.0,Belgium,Accessories,4493.3
467654,SKU_1262,Wireless Mouse,34,2020-01-20 03:00:00,32.73,44086.0,Spain,Apparel,1112.82
630089,SKU_1248,Blue Pen,29,2020-01-20 05:00:00,25.96,90068.0,Sweden,Stationery,752.84
250262,SKU_1381,White Mug,29,2020-01-20 06:00:00,65.67,49899.0,Portugal,Stationery,1904.43
335362,SKU_1660,Wireless Mouse,23,2020-01-20 08:00:00,38.77,36587.0,Norway,Apparel,891.71
653880,SKU_1408,Desk Lamp,4,2020-01-20 10:00:00,42.04,66228.0,Norway,Stationery,168.16
897079,SKU_1080,Notebook,23,2020-01-20 11:00:00,46.85,94757.0,France,Apparel,1077.55
764076,SKU_1700,Blue Pen,22,2020-01-20 12:00:00,83.39,34344.0,Sweden,Apparel,1834.58
580761,SKU_1205,Blue Pen,27,2020-01-20 14:00:00,16.64,10710.0,Australia,Electronics,449.28000000000003
348710,SKU_1819,Wall Clock,30,2020-01-20 15:00:00,60.56,46560.0,Belgium,Accessories,1816.8000000000002
320984,SKU_1780,Blue Pen,22,2020-01-20 16:00:00,25.85,62337.0,Belgium,Apparel,568.7
997059,SKU_1801,White Mug,6,2020-01-20 17:00:00,51.55,40650.0,Norway,Accessories,309.29999999999995
956748,SKU_1894,Notebook,27,2020-01-20 18:00:00,27.61,19221.0,Germany,Accessories,745.47
882355,SKU_1872,Notebook,22,2020-01-20 19:00:00,25.46,63996.0,Australia,Stationery,560.12
701863,SKU_1387,Notebook,24,2020-01-20 21:00:00,51.24,46614.0,France,Apparel,1229.76
337549,SKU_1893,T-shirt,30,2020-01-20 23:00:00,43.82,95963.0,Portugal,Stationery,1314.6
584299,SKU_1398,White Mug,7,2020-01-21 01:00:00,53.72,88103.0,Belgium,Stationery,376.03999999999996
548982,SKU_1007,Headphones,32,2020-01-21 03:00:00,11.58,85983.0,France,Furniture,370.56
506619,SKU_1516,Office Chair,17,2020-01-21 05:00:00,51.82,97635.0,Portugal,Accessories,880.94
766326,SKU_1475,Blue Pen,26,2020-01-21 07:00:00,97.01,55735.0,United Kingdom,Electronics,2522.26
749150,SKU_1341,Backpack,32,2020-01-21 08:00:00,35.96,90417.0,Portugal,Apparel,1150.72
330229,SKU_1072,Office Chair,29,2020-01-21 09:00:00,41.44,19243.0,Norway,Apparel,1201.76
218834,SKU_1859,Desk Lamp,37,2020-01-21 10:00:00,14.34,76763.0,United States,Electronics,530.58
193848,SKU_1120,Wireless Mouse,36,2020-01-21 11:00:00,88.77,97715.0,Italy,Accessories,3195.72
152921,SKU_1301,T-shirt,46,2020-01-21 12:00:00,98.05,44805.0,Belgium,Furniture,4510.3
805086,SKU_1960,USB Cable,42,2020-01-21 13:00:00,16.6,72141.0,Sweden,Furniture,697.2
750429,SKU_1883,Blue Pen,10,2020-01-21 14:00:00,94.97,58153.0,Germany,Apparel,949.7
805660,SKU_1995,Desk Lamp,23,2020-01-21 15:00:00,1.81,48644.0,Italy,Apparel,41.63
384821,SKU_1880,Desk Lamp,5,2020-01-21 16:00:00,73.95,25688.0,Netherlands,Accessories,369.75
155609,SKU_1233,White Mug,11,2020-01-21 17:00:00,65.22,68165.0,Norway,Stationery,717.42
327897,SKU_1065,Desk Lamp,12,2020-01-21 18:00:00,7.15,72833.0,Germany,Stationery,85.80000000000001
131024,SKU_1229,White Mug,20,2020-01-21 19:00:00,5.01,26773.0,Netherlands,Furniture,100.19999999999999
170313,SKU_1921,Notebook,10,2020-01-21 20:00:00,6.71,47369.0,Belgium,Accessories,67.1
284078,SKU_1818,Office Chair,12,2020-01-21 22:00:00,54.39,53438.0,Belgium,Stationery,652.6800000000001
457429,SKU_1808,T-shirt,42,2020-01-21 23:00:00,78.66,18173.0,Italy,Furniture,3303.72
561243,SKU_1050,Office Chair,25,2020-01-22 00:00:00,81.71,12403.0,Sweden,Electronics,2042.7499999999998
213632,SKU_1658,Wireless Mouse,8,2020-01-22 01:00:00,68.94,90901.0,United Kingdom,Stationery,551.52
351451,SKU_1606,White Mug,20,2020-01-22 02:00:00,95.02,54624.0,Sweden,Apparel,1900.3999999999999
103051,SKU_1328,Notebook,10,2020-01-22 03:00:00,4.39,30573.0,Italy,Accessories,43.9
476836,SKU_1037,T-shirt,48,2020-01-22 05:00:00,46.02,23992.0,France,Stationery,2208.96
711523,SKU_1709,Wall Clock,47,2020-01-22 06:00:00,78.19,57539.0,United Kingdom,Electronics,3674.93
821772,SKU_1752,T-shirt,30,2020-01-22 07:00:00,36.57,97451.0,Portugal,Furniture,1097.1
549395,SKU_1492,Notebook,8,2020-01-22 09:00:00,69.09,66485.0,Portugal,Stationery,552.72
562894,SKU_1767,USB Cable,23,2020-01-22 10:00:00,32.94,81211.0,Spain,Stationery,757.6199999999999
827975,SKU_1040,Notebook,4,2020-01-22 12:00:00,35.08,26187.0,Norway,Accessories,140.32
173523,SKU_1920,Headphones,1,2020-01-22 13:00:00,56.18,91820.0,United States,Stationery,56.18
860463,SKU_1984,Wireless Mouse,37,2020-01-22 14:00:00,4.13,76076.0,United Kingdom,Stationery,152.81
194476,SKU_1945,White Mug,39,2020-01-22 15:00:00,35.68,67916.0,Australia,Apparel,1391.52
333841,SKU_1128,Wall Clock,8,2020-01-22 16:00:00,6.36,45088.0,Spain,Accessories,50.88
903451,SKU_1053,White Mug,33,2020-01-22 17:00:00,87.34,68708.0,Sweden,Apparel,2882.2200000000003
970045,SKU_1085,Wireless Mouse,37,2020-01-22 18:00:00,82.4,13572.0,France,Electronics,3048.8
186672,SKU_1268,Office Chair,35,2020-01-22 20:00:00,99.58,37215.0,United States,Furniture,3485.2999999999997
834994,SKU_1214,Office Chair,40,2020-01-22 23:00:00,29.23,49539.0,Italy,Furniture,1169.2
128251,SKU_1424,Wireless Mouse,28,2020-01-23 00:00:00,31.89,85013.0,Portugal,Stationery,892.9200000000001
727769,SKU_1188,White Mug,35,2020-01-23 01:00:00,16.29,41861.0,Sweden,Furniture,570.15
474710,SKU_1160,Blue Pen,48,2020-01-23 02:00:00,53.78,70394.0,Netherlands,Apparel,2581.44
650233,SKU_1712,Headphones,3,2020-01-23 03:00:00,21.89,39686.0,Netherlands,Furniture,65.67
132217,SKU_1380,White Mug,16,2020-01-23 05:00:00,99.83,13352.0,Portugal,Apparel,1597.28
108308,SKU_1243,Wall Clock,49,2020-01-23 06:00:00,74.27,39931.0,Netherlands,Apparel,3639.23
368093,SKU_1182,Blue Pen,47,2020-01-23 07:00:00,90.09,63295.0,Italy,Stationery,4234.2300000000005
283062,SKU_1543,Wireless Mouse,46,2020-01-23 08:00:00,5.78,14440.0,Australia,Apparel,265.88
494366,SKU_1778,Wireless Mouse,33,2020-01-23 09:00:00,34.13,28276.0,Italy,Electronics,1126.2900000000002
844840,SKU_1947,Wireless Mouse,7,2020-01-23 10:00:00,26.78,13702.0,France,Electronics,187.46
200235,SKU_1547,Office Chair,23,2020-01-23 11:00:00,88.75,85467.0,Portugal,Accessories,2041.25
174740,SKU_1092,Blue Pen,31,2020-01-23 12:00:00,93.64,98968.0,Norway,Apparel,2902.84
478496,SKU_1367,Wall Clock,44,2020-01-23 13:00:00,43.6,25425.0,France,Apparel,1918.4
953049,SKU_1158,Wall Clock,18,2020-01-23 14:00:00,47.33,71231.0,Australia,Apparel,851.9399999999999
903328,SKU_1958,Office Chair,8,2020-01-23 16:00:00,44.96,40213.0,United Kingdom,Electronics,359.68
277247,SKU_1179,Office Chair,30,2020-01-23 17:00:00,47.11,23402.0,Italy,Electronics,1413.3
763165,SKU_1437,Wall Clock,13,2020-01-23 18:00:00,83.03,33843.0,Sweden,Electronics,1079.39
629525,SKU_1372,Office Chair,38,2020-01-23 19:00:00,81.69,15316.0,Sweden,Electronics,3104.22
276615,SKU_1984,Notebook,20,2020-01-23 21:00:00,71.27,70875.0,Australia,Furniture,1425.3999999999999
287628,SKU_1378,Wall Clock,10,2020-01-23 22:00:00,64.1,52362.0,United Kingdom,Furniture,641.0
738836,SKU_1949,Office Chair,45,2020-01-23 23:00:00,76.42,19599.0,Belgium,Stationery,3438.9
473632,SKU_1217,Wall Clock,28,2020-01-24 00:00:00,55.06,99740.0,United Kingdom,Apparel,1541.68
234415,SKU_1981,Office Chair,19,2020-01-24 01:00:00,98.64,57594.0,France,Apparel,1874.16
506716,SKU_1328,Notebook,2,2020-01-24 02:00:00,64.79,40483.0,Netherlands,Electronics,129.58
546438,SKU_1864,T-shirt,45,2020-01-24 03:00:00,39.45,67271.0,Australia,Accessories,1775.2500000000002
653663,SKU_1342,T-shirt,27,2020-01-24 04:00:00,75.87,52971.0,France,Apparel,2048.4900000000002
765022,SKU_1738,T-shirt,45,2020-01-24 05:00:00,2.42,69203.0,Portugal,Electronics,108.89999999999999
737717,SKU_1864,Desk Lamp,13,2020-01-24 07:00:00,48.68,68150.0,Belgium,Electronics,632.84
352764,SKU_1162,Headphones,12,2020-01-24 08:00:00,45.56,42206.0,Sweden,Furniture,546.72
814998,SKU_1877,Wireless Mouse,32,2020-01-24 09:00:00,17.42,38911.0,Australia,Stationery,557.44
840427,SKU_1109,Backpack,40,2020-01-24 11:00:00,94.64,53288.0,Netherlands,Electronics,3785.6
167215,SKU_1349,Office Chair,21,2020-01-24 13:00:00,16.37,13899.0,Italy,Apparel,343.77000000000004
955474,SKU_1725,T-shirt,33,2020-01-24 14:00:00,39.0,65119.0,Italy,Accessories,1287.0
244356,SKU_1364,Desk Lamp,24,2020-01-24 15:00:00,19.45,12608.0,United Kingdom,Electronics,466.79999999999995
303861,SKU_1896,Office Chair,16,2020-01-24 16:00:00,76.47,87764.0,Italy,Apparel,1223.52
455612,SKU_1014,Office Chair,3,2020-01-24 17:00:00,24.55,31674.0,United States,Accessories,73.65
109435,SKU_1531,Blue Pen,18,2020-01-24 19:00:00,87.23,38061.0,Australia,Furniture,1570.14
547556,SKU_1966,Office Chair,10,2020-01-24 20:00:00,73.81,59624.0,Germany,Apparel,738.1
799438,SKU_1399,Wireless Mouse,32,2020-01-24 21:00:00,78.38,64280.0,France,Stationery,2508.16
965264,SKU_1051,Backpack,44,2020-01-24 22:00:00,77.85,24449.0,Norway,Furniture,3425.3999999999996
675581,SKU_1854,Backpack,13,2020-01-24 23:00:00,50.96,33404.0,Norway,Electronics,662.48
178781,SKU_1468,Backpack,19,2020-01-25 00:00:00,69.98,52606.0,Portugal,Accessories,1329.6200000000001
291475,SKU_1320,Desk Lamp,32,2020-01-25 01:00:00,66.77,60678.0,Netherlands,Furniture,2136.64
326507,SKU_1595,USB Cable,13,2020-01-25 03:00:00,2.58,25886.0,Germany,Furniture,33.54
406063,SKU_1366,Wall Clock,47,2020-01-25 04:00:00,61.01,34667.0,Portugal,Electronics,2867.47
876665,SKU_1837,Notebook,12,2020-01-25 06:00:00,85.34,97468.0,Germany,Accessories,1024.08
790607,SKU_1485,T-shirt,6,2020-01-25 07:00:00,22.62,99825.0,Netherlands,Electronics,135.72
221172,SKU_1735,Backpack,20,2020-01-25 08:00:00,29.85,68674.0,Italy,Furniture,597.0
584963,SKU_1861,Backpack,20,2020-01-25 10:00:00,58.79,61035.0,Germany,Apparel,1175.8
555968,SKU_1893,Backpack,44,2020-01-25 11:00:00,85.07,12617.0,Spain,Stationery,3743.08
159101,SKU_1410,USB Cable,9,2020-01-25 13:00:00,4.85,56086.0,Australia,Stationery,43.65
595972,SKU_1273,USB Cable,4,2020-01-25 14:00:00,35.56,41764.0,France,Electronics,142.24
388790,SKU_1588,Office Chair,21,2020-01-25 15:00:00,88.72,98891.0,Germany,Apparel,1863.12
990617,SKU_1811,Notebook,8,2020-01-25 16:00:00,62.83,71810.0,Portugal,Electronics,502.64
